Designator,Mid X,Mid Y,Layer,Rotation
IDC,16.51, 5.08,Top,180.0
IDC1,16.51,19.69,Top,180.0
IDC2,16.51,34.29,Top,180.0
IDC3,16.51,48.90,Top,180.0
X1,37.47, 5.08,Top,0.0
X2,37.47,19.69,Top,0.0
X3,37.47,34.29,Top,0.0
X4,37.47,48.90,Top,0.0
